Lateral um,Raw Nanometer
8363.7,-2323.94
8366.8,-2323.84
8369.9,-2324.01
8373.1,-2324.38
8376.2,-2325.06
8379.3,-2325.29
8382.4,-2325.22
8385.6,-2324.88
8388.7,-2324.30
8391.8,-2324.04
8395.0,-2324.46
8398.1,-2324.84
8401.2,-2325.04
8404.3,-2325.36
8407.5,-2325.07
8410.6,-2324.89
8413.7,-2324.82
8416.9,-2325.24
8420.0,-2325.94
8423.1,-2326.89
8426.2,-2327.15
8429.4,-2326.91
8432.5,-2326.47
8435.6,-2326.09
8438.7,-2326.28
8441.9,-2327.08
8445.0,-2327.76
8448.1,-2328.20
8451.3,-2328.19
8454.4,-2327.63
8457.5,-2326.96
8460.6,-2326.69
8463.8,-2327.07
8466.9,-2327.73
8470.0,-2328.81
8473.1,-2329.13
8476.3,-2328.97
8479.4,-2328.54
8482.5,-2328.05
8485.7,-2327.80
8488.8,-2328.01
8491.9,-2328.59
8495.0,-2328.86
8498.2,-2329.26
8501.3,-2328.96
8504.4,-2328.81
8507.6,-2328.44
8510.7,-2328.48
8513.8,-2328.62
8516.9,-2329.21
8520.1,-2329.34
8523.2,-2329.28
8526.3,-2329.25
8529.5,-2328.69
8532.6,-2328.28
8535.7,-2328.13
8538.8,-2328.19
8542.0,-2328.40
8545.1,-2328.66
8548.2,-2328.61
8551.3,-2328.19
8554.5,-2327.93
8557.6,-2326.94
8560.7,-2326.39
8563.9,-2326.00
8567.0,-2326.04
8570.1,-2326.09
8573.2,-2326.03
8576.4,-2325.52
8579.5,-2324.86
8582.6,-2324.41
8585.8,-2324.05
8588.9,-2324.11
8592.0,-2324.60
8595.1,-2324.47
8598.3,-2323.97
8601.4,-2323.55
8604.5,-2323.35
8607.6,-2323.50
8610.8,-2323.89
8613.9,-2324.53
8617.0,-2325.12
8620.2,-2325.18
8623.3,-2324.73
8626.4,-2324.54
8629.5,-2324.74
8632.7,-2324.82
8635.8,-2325.08
8638.9,-2325.82
8642.0,-2326.38
8645.2,-2326.58
8648.3,-2326.82
8651.4,-2326.04
8654.6,-2325.46
8657.7,-2325.33
8660.8,-2325.53
8663.9,-2325.84
8667.1,-2326.25
8670.2,-2326.02
8673.3,-2325.71
8676.5,-2325.42
8679.6,-2325.05
8682.7,-2325.25
8685.8,-2325.61
8689.0,-2325.91
8692.1,-2325.95
8695.2,-2326.17
8698.4,-2325.72
8701.5,-2325.09
8704.6,-2324.73
8707.7,-2324.77
8710.9,-2324.99
8714.0,-2325.62
8717.1,-2326.11
8720.2,-2326.64
8723.4,-2327.12
8726.5,-2326.98
8729.6,-2326.73
8732.8,-2326.51
8735.9,-2326.64
8739.0,-2327.09
8742.1,-2327.56
8745.3,-2327.97
8748.4,-2328.37
8751.5,-2328.53
8754.6,-2328.08
8757.8,-2328.26
8760.9,-2328.56
8764.0,-2328.79
8767.2,-2329.19
8770.3,-2329.61
8773.4,-2329.55
8776.5,-2329.37
8779.7,-2329.11
8782.8,-2328.87
8785.9,-2329.26
8789.1,-2329.48
8792.2,-2329.72
8795.3,-2329.50
8798.4,-2329.26
8801.6,-2329.01
8804.7,-2328.73
8807.8,-2328.86
8811.0,-2329.08
8814.1,-2329.66
8817.2,-2330.00
8820.3,-2329.71
8823.5,-2329.33
8826.6,-2328.99
8829.7,-2328.66
8832.8,-2329.12
8836.0,-2329.94
8839.1,-2330.51
8842.2,-2330.24
8845.4,-2329.87
8848.5,-2328.99
8851.6,-2328.31
8854.7,-2327.92
8857.9,-2328.23
8861.0,-2328.14
8864.1,-2328.16
8867.3,-2327.50
8870.4,-2327.11
8873.5,-2326.59
8876.6,-2326.45
8879.8,-2326.84
8882.9,-2327.36
8886.0,-2327.63
8889.1,-2327.69
8892.3,-2327.80
8895.4,-2327.52
8898.5,-2327.20
8901.7,-2327.12
8904.8,-2327.49
8907.9,-2327.96
8911.0,-2328.76
8914.2,-2329.21
8917.3,-2329.31
8920.4,-2328.75
8923.5,-2328.36
8926.7,-2327.89
8929.8,-2328.34
8932.9,-2328.52
8936.1,-2329.13
8939.2,-2329.17
8942.3,-2328.88
8945.4,-2328.30
8948.6,-2328.12
8951.7,-2328.03
8954.8,-2328.15
8958.0,-2328.77
8961.1,-2329.33
8964.2,-2329.50
8967.3,-2329.43
8970.5,-2328.58
8973.6,-2328.04
8976.7,-2327.76
8979.9,-2328.06
8983.0,-2328.60
8986.1,-2329.03
8989.2,-2328.89
8992.4,-2328.60
8995.5,-2328.30
8998.6,-2327.99
9001.7,-2328.10
9004.9,-2328.66
9008.0,-2329.13
9011.1,-2329.47
9014.3,-2329.43
9017.4,-2329.05
9020.5,-2328.41
9023.6,-2328.43
9026.8,-2328.24
9029.9,-2328.36
9033.0,-2328.51
9036.1,-2328.55
9039.3,-2328.23
9042.4,-2327.88
9045.5,-2327.59
9048.7,-2327.50
9051.8,-2328.11
9054.9,-2328.49
9058.0,-2328.85
9061.2,-2328.71
9064.3,-2328.19
9067.4,-2327.54
9070.6,-2327.56
9073.7,-2327.46
9076.8,-2327.53
9079.9,-2327.56
9083.1,-2327.27
9086.2,-2326.62
9089.3,-2326.50
9092.5,-2325.93
9095.6,-2325.47
9098.7,-2325.44
9101.8,-2325.95
9105.0,-2325.71
9108.1,-2326.02
9111.2,-2325.42
9114.3,-2324.79
9117.5,-2323.97
9120.6,-2323.70
9123.7,-2323.70
9126.9,-2324.53
9130.0,-2324.38
9133.1,-2324.13
9136.2,-2323.35
9139.4,-2322.68
9142.5,-2321.81
9145.6,-2322.01
9148.8,-2322.30
9151.9,-2322.94
9155.0,-2323.50
9158.1,-2323.59
9161.3,-2323.04
9164.4,-2322.51
9167.5,-2322.25
9170.6,-2322.12
9173.8,-2322.67
9176.9,-2323.23
9180.0,-2323.64
9183.2,-2323.82
9186.3,-2323.38
9189.4,-2322.87
9192.5,-2322.60
9195.7,-2322.44
9198.8,-2322.58
9201.9,-2322.75
9205.0,-2322.98
9208.2,-2322.57
9211.3,-2322.70
9214.4,-2322.63
9217.6,-2322.60
9220.7,-2322.84
9223.8,-2322.98
9226.9,-2323.03
9230.1,-2323.08
9233.2,-2322.82
9236.3,-2322.57
9239.5,-2322.13
9242.6,-2322.28
9245.7,-2322.81
9248.8,-2323.28
9252.0,-2323.13
9255.1,-2322.88
9258.2,-2322.48
9261.4,-2321.81
9264.5,-2321.37
9267.6,-2321.31
9270.7,-2321.25
9273.9,-2321.08
9277.0,-2321.08
9280.1,-2320.44
9283.2,-2319.73
9286.4,-2319.44
9289.5,-2319.02
9292.6,-2319.13
9295.8,-2319.41
9298.9,-2320.34
9302.0,-2320.80
9305.1,-2320.78
9308.3,-2320.55
9311.4,-2320.55
9314.5,-2320.37
9317.6,-2320.60
9320.8,-2321.27
9323.9,-2321.83
9327.0,-2321.81
9330.2,-2321.36
9333.3,-2320.95
9336.4,-2320.54
9339.5,-2320.59
9342.7,-2321.27
9345.8,-2321.69
9348.9,-2321.99
9352.1,-2322.18
9355.2,-2321.98
9358.3,-2321.65
9361.4,-2321.50
9364.6,-2321.70
9367.7,-2322.30
9370.8,-2323.30
9374.0,-2323.79
9377.1,-2323.86
9380.2,-2323.82
9383.3,-2323.54
9386.5,-2323.36
9389.6,-2323.94
9392.7,-2324.48
9395.8,-2325.03
9399.0,-2325.51
9402.1,-2325.61
9405.2,-2325.03
9408.4,-2325.06
9411.5,-2324.85
9414.6,-2325.04
9417.7,-2325.38
9420.9,-2326.28
9424.0,-2326.58
9427.1,-2327.13
9430.3,-2327.56
9433.4,-2327.95
9436.5,-2328.26
9439.6,-2328.73
9442.8,-2329.23
9445.9,-2329.84
9449.0,-2330.26
9452.1,-2330.52
9455.3,-2330.55
9458.4,-2330.68
9461.5,-2330.65
9464.7,-2331.21
9467.8,-2331.83
9470.9,-2332.68
9474.0,-2333.11
9477.2,-2333.60
9480.3,-2333.44
9483.4,-2333.62
9486.5,-2334.10
9489.7,-2334.78
9492.8,-2335.73
9495.9,-2336.57
9499.1,-2336.97
9502.2,-2337.25
9505.3,-2337.25
9508.4,-2337.67
9511.6,-2338.26
9514.7,-2339.05
9517.8,-2339.66
9521.0,-2340.20
9524.1,-2340.63
9527.2,-2340.84
9530.3,-2341.41
9533.5,-2341.85
9536.6,-2342.50
9539.7,-2343.09
9542.9,-2344.20
9546.0,-2344.23
9549.1,-2344.53
9552.2,-2344.48
9555.4,-2344.38
9558.5,-2344.33
9561.6,-2344.53
9564.7,-2345.00
9567.9,-2345.81
9571.0,-2346.09
9574.1,-2346.39
9577.3,-2346.38
9580.4,-2346.52
9583.5,-2346.25
9586.6,-2347.09
9589.8,-2347.89
9592.9,-2348.31
9596.0,-2348.82
9599.1,-2349.31
9602.3,-2349.27
9605.4,-2349.72
9608.5,-2350.18
9611.7,-2351.12
9614.8,-2351.95
9617.9,-2352.80
9621.0,-2353.39
9624.2,-2353.68
9627.3,-2353.66
9630.4,-2353.89
9633.6,-2354.37
9636.7,-2355.11
9639.8,-2355.63
9642.9,-2356.48
9646.1,-2356.99
9649.2,-2357.14
9652.3,-2356.98
9655.5,-2356.80
9658.6,-2356.76
9661.7,-2357.31
9664.8,-2358.09
9668.0,-2358.65
9671.1,-2358.92
9674.2,-2359.16
9677.3,-2358.98
9680.5,-2359.26
9683.6,-2359.39
9686.7,-2359.91
9689.9,-2360.67
9693.0,-2361.29
9696.1,-2361.76
9699.2,-2362.52
9702.4,-2362.90
9705.5,-2363.02
9708.6,-2363.76
9711.8,-2364.57
9714.9,-2365.32
9718.0,-2366.21
9721.1,-2366.47
9724.3,-2366.77
9727.4,-2367.23
9730.5,-2368.58
9733.6,-2369.13
9736.8,-2370.25
9739.9,-2370.93
9743.0,-2371.11
9746.2,-2371.16
9749.3,-2371.20
9752.4,-2371.36
9755.5,-2372.34
9758.7,-2373.31
9761.8,-2374.43
9764.9,-2375.08
9768.0,-2375.39
9771.2,-2375.11
9774.3,-2375.20
9777.4,-2375.38
9780.6,-2376.07
9783.7,-2376.88
9786.8,-2378.01
9789.9,-2378.49
9793.1,-2378.90
9796.2,-2378.86
9799.3,-2378.91
9802.5,-2379.40
9805.6,-2380.25
9808.7,-2380.83
9811.8,-2381.81
9815.0,-2381.94
9818.1,-2382.18
9821.2,-2382.25
9824.4,-2382.90
9827.5,-2383.17
9830.6,-2384.41
9833.7,-2385.17
9836.9,-2386.12
9840.0,-2386.79
9843.1,-2387.68
9846.2,-2387.71
9849.4,-2388.12
9852.5,-2388.49
9855.6,-2389.14
9858.8,-2389.77
9861.9,-2390.67
9865.0,-2391.08
9868.1,-2391.60
9871.3,-2391.59
9874.4,-2391.69
9877.5,-2392.09
9880.6,-2393.02
9883.8,-2394.05
9886.9,-2394.94
9890.0,-2395.92
9893.2,-2396.31
9896.3,-2396.68
9899.4,-2397.15
9902.5,-2397.71
9905.7,-2398.41
9908.8,-2399.10
9911.9,-2399.61
9915.1,-2400.05
9918.2,-2400.12
9921.3,-2400.48
9924.4,-2400.77
9927.6,-2401.48
9930.7,-2402.00
9933.8,-2402.59
9937.0,-2402.80
9940.1,-2403.02
9943.2,-2403.29
9946.3,-2403.61
9949.5,-2404.18
9952.6,-2404.71
9955.7,-2405.33
9958.8,-2405.30
9962.0,-2406.04
9965.1,-2406.13
9968.2,-2406.18
9971.4,-2406.18
9974.5,-2406.65
9977.6,-2406.60
9980.7,-2406.85
9983.9,-2406.86
9987.0,-2406.62
9990.1,-2406.14
9993.3,-2406.15
9996.4,-2405.85
9999.5,-2406.18
10002.6,-2406.35
10005.8,-2406.38
10008.9,-2406.21
10012.0,-2406.27
10015.1,-2406.14
10018.3,-2405.99
10021.4,-2406.32
10024.5,-2406.68
10027.7,-2407.62
10030.8,-2408.33
10033.9,-2408.46
10037.0,-2408.34
10040.2,-2408.24
10043.3,-2408.11
10046.4,-2408.22
10049.5,-2409.02
10052.7,-2409.50
10055.8,-2409.81
10058.9,-2409.81
10062.1,-2409.60
10065.2,-2409.17
10068.3,-2409.16
10071.4,-2409.15
10074.6,-2409.74
10077.7,-2410.22
10080.8,-2410.48
10084.0,-2410.22
10087.1,-2409.92
10090.2,-2409.24
10093.3,-2409.17
10096.5,-2409.22
10099.6,-2409.21
10102.7,-2409.22
10105.9,-2409.30
10109.0,-2409.01
10112.1,-2408.44
10115.2,-2408.42
10118.4,-2408.49
10121.5,-2409.02
10124.6,-2409.36
10127.7,-2409.10
10130.9,-2408.94
10134.0,-2408.29
10137.1,-2408.01
10140.3,-2407.82
10143.4,-2408.10
10146.5,-2407.79
10149.6,-2408.29
10152.8,-2408.28
10155.9,-2407.96
10159.0,-2407.64
10162.2,-2407.66
10165.3,-2407.39
10168.4,-2407.39
10171.5,-2407.77
10174.7,-2407.67
10177.8,-2407.82
10180.9,-2408.23
10184.0,-2408.81
10187.2,-2409.14
10190.3,-2409.81
10193.4,-2410.49
10196.6,-2410.83
10199.7,-2411.11
10202.8,-2410.49
10205.9,-2410.13
10209.1,-2409.61
10212.2,-2409.03
10215.3,-2408.50
10218.5,-2408.63
10221.6,-2408.36
10224.7,-2408.39
10227.8,-2408.19
10231.0,-2407.67
10234.1,-2406.81
10237.2,-2406.23
10240.3,-2405.99
10243.5,-2406.00
10246.6,-2406.56
10249.7,-2407.08
10252.9,-2407.05
10256.0,-2406.70
10259.1,-2406.08
10262.2,-2405.77
10265.4,-2405.88
10268.5,-2406.26
10271.6,-2406.73
10274.8,-2407.17
10277.9,-2406.74
10281.0,-2406.46
10284.1,-2405.71
10287.3,-2405.35
10290.4,-2405.37
10293.5,-2405.92
10296.6,-2406.40
10299.8,-2406.52
10302.9,-2406.40
10306.0,-2405.95
10309.2,-2405.32
10312.3,-2404.96
10315.4,-2404.65
10318.5,-2404.79
10321.7,-2404.78
10324.8,-2404.40
10327.9,-2403.88
10331.0,-2403.13
10334.2,-2402.00
10337.3,-2401.43
10340.4,-2401.34
10343.6,-2401.13
10346.7,-2401.19
10349.8,-2401.00
10352.9,-2400.83
10356.1,-2400.39
10359.2,-2400.51
10362.3,-2400.26
10365.5,-2400.08
10368.6,-2400.07
10371.7,-2399.96
10374.8,-2399.49
10378.0,-2399.28
10381.1,-2398.83
10384.2,-2398.97
10387.4,-2398.93
10390.5,-2398.76
10393.6,-2398.68
10396.7,-2398.35
10399.9,-2397.62
10403.0,-2397.13
10406.1,-2396.77
10409.2,-2396.47
10412.4,-2396.28
10415.5,-2396.49
10418.6,-2396.32
10421.8,-2395.94
10424.9,-2395.69
10428.0,-2394.89
10431.1,-2394.69
10434.3,-2394.54
10437.4,-2394.47
10440.5,-2394.51
10443.7,-2394.48
10446.8,-2394.39
10449.9,-2394.32
10453.0,-2394.23
10456.2,-2393.75
10459.3,-2393.87
10462.4,-2394.16
10465.5,-2394.33
10468.7,-2394.29
10471.8,-2394.28
10474.9,-2393.73
10478.1,-2392.80
10481.2,-2391.61
10484.3,-2390.34
10487.4,-2389.25
10490.6,-2388.49
10493.7,-2386.94
10496.8,-2385.06
10500.0,-2382.82
10503.1,-2380.61
10506.2,-2378.27
10509.3,-2376.09
10512.5,-2374.03
10515.6,-2371.69
10518.7,-2368.91
10521.8,-2365.07
10525.0,-2360.64
10528.1,-2355.91
10531.2,-2351.14
10534.4,-2346.58
10537.5,-2342.60
10540.6,-2338.64
10543.7,-2334.51
10546.9,-2330.45
10550.0,-2325.99
10553.1,-2321.94
10556.3,-2318.11
10559.4,-2314.63
10562.5,-2311.30
10565.6,-2307.53
10568.8,-2303.33
10571.9,-2298.36
10575.0,-2293.39
10578.1,-2288.56
10581.3,-2284.04
10584.4,-2280.05
10587.5,-2275.46
10590.7,-2270.92
10593.8,-2266.08
10596.9,-2260.94
10600.0,-2255.99
10603.2,-2251.45
10606.3,-2246.80
10609.4,-2242.22
10612.5,-2237.79
10615.7,-2232.84
10618.8,-2227.75
10621.9,-2222.83
10625.1,-2218.05
10628.2,-2213.39
10631.3,-2209.63
10634.4,-2206.05
10637.6,-2202.44
10640.7,-2198.50
10643.8,-2194.19
10647.0,-2189.69
10650.1,-2185.03
10653.2,-2180.21
10656.3,-2176.08
10659.5,-2171.95
10662.6,-2167.64
10665.7,-2162.71
10668.9,-2157.68
10672.0,-2152.38
10675.1,-2147.03
10678.2,-2142.35
10681.4,-2137.53
10684.5,-2132.68
10687.6,-2127.69
10690.7,-2122.50
10693.9,-2116.66
10697.0,-2110.85
10700.1,-2105.17
10703.3,-2100.02
10706.4,-2095.14
10709.5,-2090.37
10712.6,-2085.78
10715.8,-2080.61
10718.9,-2075.02
10722.0,-2069.48
10725.2,-2064.43
10728.3,-2059.60
10731.4,-2055.04
10734.5,-2051.08
10737.7,-2046.72
10740.8,-2042.52
10743.9,-2038.75
10747.0,-2035.01
10750.2,-2031.43
10753.3,-2028.25
10756.4,-2024.76
10759.6,-2021.33
10762.7,-2017.34
10765.8,-2012.41
10768.9,-2006.68
10772.1,-2000.55
10775.2,-1993.88
10778.3,-1987.38
10781.5,-1981.23
10784.6,-1974.68
10787.7,-1968.28
10790.8,-1962.02
10794.0,-1955.10
10797.1,-1947.75
10800.2,-1940.94
10803.3,-1934.24
10806.5,-1927.43
10809.6,-1920.48
10812.7,-1912.94
10815.9,-1905.07
10819.0,-1896.56
10822.1,-1887.94
10825.2,-1879.22
10828.4,-1870.50
10831.5,-1861.76
10834.6,-1852.88
10837.8,-1844.18
10840.9,-1835.36
10844.0,-1827.00
10847.1,-1819.70
10850.3,-1813.38
10853.4,-1808.00
10856.5,-1802.50
10859.6,-1796.50
10862.8,-1789.92
10865.9,-1783.72
10869.0,-1777.09
10872.2,-1770.92
10875.3,-1764.07
10878.4,-1757.42
10881.5,-1749.88
10884.7,-1742.21
10887.8,-1733.91
10890.9,-1725.47
10894.0,-1716.74
10897.2,-1708.36
10900.3,-1700.19
10903.4,-1693.05
10906.6,-1685.33
10909.7,-1678.10
10912.8,-1670.36
10915.9,-1662.61
10919.1,-1654.66
10922.2,-1647.68
10925.3,-1640.52
10928.5,-1634.02
10931.6,-1627.59
10934.7,-1621.10
10937.8,-1614.37
10941.0,-1607.45
10944.1,-1601.32
10947.2,-1595.22
10950.4,-1590.34
10953.5,-1585.01
10956.6,-1579.79
10959.7,-1574.61
10962.9,-1569.53
10966.0,-1564.20
10969.1,-1559.54
10972.2,-1555.35
10975.4,-1551.51
10978.5,-1547.47
10981.6,-1543.06
10984.8,-1537.83
10987.9,-1532.60
10991.0,-1527.17
10994.1,-1521.91
10997.3,-1517.07
11000.4,-1512.87
11003.5,-1508.39
11006.7,-1504.04
11009.8,-1499.60
11012.9,-1495.13
11016.0,-1490.57
11019.2,-1486.35
11022.3,-1483.02
11025.4,-1480.55
11028.5,-1478.87
11031.7,-1477.69
11034.8,-1476.92
11037.9,-1476.75
11041.1,-1477.50
11044.2,-1479.98
11047.3,-1483.10
11050.4,-1486.65
11053.6,-1490.42
11056.7,-1494.08
11059.8,-1497.30
11063.0,-1500.91
11066.1,-1504.88
11069.2,-1509.97
11072.3,-1515.97
11075.5,-1522.61
11078.6,-1529.89
11081.7,-1537.93
11084.8,-1546.74
11088.0,-1556.37
11091.1,-1566.52
11094.2,-1576.17
11097.4,-1584.84
11100.5,-1593.12
11103.6,-1600.22
11106.7,-1605.33
11109.9,-1610.14
11113.0,-1615.03
11116.1,-1620.46
11119.3,-1626.47
11122.4,-1632.33
11125.5,-1637.20
11128.6,-1640.82
11131.8,-1643.99
11134.9,-1646.31
11138.0,-1648.96
11141.1,-1651.90
11144.3,-1656.19
11147.4,-1661.47
11150.5,-1667.32
11153.7,-1672.84
11156.8,-1678.82
11159.9,-1684.59
11163.0,-1690.23
11166.2,-1696.71
11169.3,-1703.49
11172.4,-1710.71
11175.5,-1718.41
11178.7,-1725.97
11181.8,-1734.29
11184.9,-1743.36
11188.1,-1753.49
11191.2,-1764.05
11194.3,-1775.82
11197.4,-1787.81
11200.6,-1799.55
11203.7,-1811.17
11206.8,-1821.60
11210.0,-1831.32
11213.1,-1840.36
11216.2,-1848.63
11219.3,-1855.77
11222.5,-1862.03
11225.6,-1866.17
11228.7,-1868.76
11231.9,-1870.04
11235.0,-1869.95
11238.1,-1868.30
11241.2,-1866.43
11244.4,-1863.48
11247.5,-1859.68
11250.6,-1855.22
11253.7,-1850.61
11256.9,-1845.50
11260.0,-1840.81
11263.1,-1835.85
11266.3,-1830.79
11269.4,-1825.76
11272.5,-1820.16
11275.6,-1813.84
11278.8,-1806.66
11281.9,-1799.59
11285.0,-1792.08
11288.2,-1785.18
11291.3,-1777.83
11294.4,-1769.94
11297.5,-1760.87
11300.7,-1751.42
11303.8,-1741.17
11306.9,-1731.82
11310.0,-1722.78
11313.2,-1714.35
11316.3,-1704.42
11319.4,-1695.51
11322.6,-1686.70
11325.7,-1678.97
11328.8,-1671.02
11331.9,-1663.66
11335.1,-1656.57
11338.2,-1650.38
11341.3,-1644.63
11344.5,-1639.23
11347.6,-1633.83
11350.7,-1628.98
11353.8,-1624.45
11357.0,-1620.58
11360.1,-1616.94
11363.2,-1614.54
11366.3,-1612.05
11369.5,-1609.94
11372.6,-1608.84
11375.7,-1608.25
11378.9,-1607.59
11382.0,-1606.72
11385.1,-1605.06
11388.2,-1602.70
11391.4,-1599.40
11394.5,-1594.99
11397.6,-1589.21
11400.8,-1582.62
11403.9,-1575.25
11407.0,-1567.86
11410.1,-1560.33
11413.3,-1552.70
11416.4,-1544.02
11419.5,-1535.28
11422.6,-1525.59
11425.8,-1515.25
11428.9,-1504.74
11432.0,-1493.88
11435.2,-1482.77
11438.3,-1471.77
11441.4,-1459.80
11444.5,-1447.68
11447.7,-1434.20
11450.8,-1420.74
11453.9,-1406.00
11457.0,-1391.51
11460.2,-1376.12
11463.3,-1360.77
11466.4,-1343.95
11469.6,-1325.99
11472.7,-1306.02
11475.8,-1284.50
11478.9,-1260.91
11482.1,-1235.28
11485.2,-1206.91
11488.3,-1174.18
11491.5,-1136.63
11494.6,-1090.72
11497.7,-1032.04
11500.8,-961.90
11504.0,-879.24
11507.1,-784.13
11510.2,-680.51
11513.4,-575.91
11516.5,-476.64
11519.6,-387.94
11522.7,-310.78
11525.9,-245.94
11529.0,-191.77
11532.1,-148.34
11535.2,-112.40
11538.4,-84.10
11541.5,-60.55
11544.6,-42.10
11547.8,-25.70
11550.9,-14.40
11554.0,-4.21
11557.1,2.47
11560.3,8.07
11563.4,11.39
11566.5,15.59
11569.7,19.02
11572.8,21.29
11575.9,22.81
11579.0,23.05
11582.2,23.07
11585.3,23.98
11588.4,24.27
11591.5,24.95
11594.7,25.29
11597.8,25.64
11600.9,25.64
11604.1,25.41
11607.2,24.83
11610.3,24.41
11613.4,24.58
11616.6,24.74
11619.7,25.08
11622.8,25.45
11626.0,25.75
11629.1,25.50
11632.2,25.26
11635.3,24.91
11638.5,24.91
11641.6,25.04
11644.7,25.45
11647.8,25.74
11651.0,26.25
11654.1,26.08
11657.2,25.93
11660.4,25.68
11663.5,25.50
11666.6,25.41
11669.7,26.12
11672.9,26.54
11676.0,26.70
11679.1,26.94
11682.3,26.78
11685.4,26.64
11688.5,26.90
11691.6,27.04
11694.8,27.14
11697.9,27.60
11701.0,27.64
11704.1,27.56
11707.3,27.28
11710.4,26.87
11713.5,26.71
11716.7,26.91
11719.8,27.05
11722.9,27.11
11726.0,27.05
11729.2,26.61
11732.3,26.22
11735.4,26.53
11738.5,26.62
11741.7,26.78
11744.8,27.01
11747.9,26.93
11751.1,26.47
11754.2,26.22
11757.3,26.05
11760.4,26.14
11763.6,26.67
11766.7,27.34
11769.8,27.36
11773.0,26.98
11776.1,26.35
11779.2,25.85
11782.3,25.84
11785.5,26.04
11788.6,26.46
11791.7,27.01
11794.9,26.99
11798.0,27.06
11801.1,27.03
11804.2,26.36
11807.4,26.32
11810.5,26.38
11813.6,26.62
11816.7,26.71
11819.9,27.00
11823.0,26.62
11826.1,26.30
11829.3,27.84
11832.4,28.26
11835.5,28.44
11838.6,28.50
11841.8,28.28
11844.9,27.86
11848.0,27.66
11851.2,26.38
11854.3,25.64
11857.4,25.08
11860.5,24.97
11863.7,24.60
11866.8,24.96
11869.9,24.74
11873.0,24.61
11876.2,24.22
11879.3,24.19
11882.4,23.69
11885.6,24.15
11888.7,24.34
11891.8,24.39
11894.9,24.32
11898.1,24.04
11901.2,23.79
11904.3,23.52
11907.5,23.21
11910.6,23.10
11913.7,23.24
11916.8,23.35
11920.0,23.30
11923.1,22.93
11926.2,22.36
11929.3,22.12
11932.5,22.19
11935.6,22.28
11938.7,22.58
11941.9,22.84
11945.0,22.64
11948.1,22.15
11951.2,22.12
11954.4,22.18
11957.5,22.59
11960.6,23.38
11963.8,23.71
11966.9,23.91
11970.0,23.78
11973.1,23.44
11976.3,23.30
11979.4,23.58
11982.5,23.75
11985.6,23.88
11988.8,24.28
11991.9,24.12
11995.0,23.70
11998.2,23.57
12001.3,23.36
12004.4,23.16
12007.5,23.38
12010.7,23.74
12013.8,23.39
12016.9,23.16
12020.0,22.69
12023.2,22.16
12026.3,21.67
12029.4,21.81
12032.6,21.85
12035.7,22.15
12038.8,22.15
12041.9,21.67
12045.1,21.09
12048.2,20.62
12051.3,21.26
12054.5,21.67
12057.6,21.80
12060.7,21.26
12063.8,20.79
12067.0,19.81
12070.1,19.18
12073.2,18.48
12076.4,18.79
12079.5,18.32
12082.6,18.57
12085.7,18.25
12088.9,18.47
12092.0,18.03
12095.1,18.19
12098.2,17.80
12101.4,18.15
12104.5,18.03
12107.6,18.58
12110.8,19.04
12113.9,19.19
12117.0,18.75
12120.1,18.50
12123.3,17.97
12126.4,17.53
12129.5,17.38
12132.7,17.44
12135.8,17.01
12138.9,16.75
12142.0,16.26
12145.2,15.65
12148.3,15.74
12151.4,15.90
12154.5,16.19
12157.7,16.31
12160.8,16.44
12163.9,15.99
12167.1,16.18
12170.2,15.93
12173.3,15.85
12176.4,15.82
12179.6,16.03
12182.7,15.84
12185.8,15.86
12189.0,15.48
12192.1,14.86
12195.2,14.45
12198.3,14.40
12201.5,14.05
12204.6,14.30
12207.7,14.37
12210.8,14.18
12214.0,13.63
12217.1,13.06
12220.2,12.64
12223.4,12.36
12226.5,12.48
12229.6,12.84
12232.7,13.16
12235.9,12.93
12239.0,12.19
12242.1,11.72
12245.3,11.36
12248.4,11.21
12251.5,11.40
12254.6,11.34
12257.8,10.84
12260.9,10.61
12264.0,10.22
12267.1,9.72
12270.3,9.58
12273.4,9.69
12276.5,9.95
12279.7,10.04
12282.8,9.71
12285.9,9.13
12289.0,8.58
12292.2,7.93
12295.3,7.41
12298.4,7.73
12301.5,7.99
12304.7,7.95
12307.8,8.07
12310.9,7.67
12314.1,6.88
12317.2,6.50
12320.3,6.67
12323.4,6.63
12326.6,6.94
12329.7,7.03
12332.8,6.74
12336.0,6.14
12339.1,5.44
12342.2,4.87
12345.3,4.70
12348.5,4.88
12351.6,5.28
12354.7,5.97
12357.9,5.56
12361.0,4.98
12364.1,4.20
12367.2,3.86
12370.4,3.45
12373.5,3.86
12376.6,3.92
12379.7,4.01
12382.9,3.51
12386.0,3.03
12389.1,2.27
12392.3,1.99
12395.4,2.02
12398.5,2.25
12401.6,2.51
12404.8,2.54
12407.9,2.20
12411.0,1.83
12414.2,1.31
12417.3,0.87
12420.4,1.17
12423.5,1.43
12426.7,1.50
12429.8,1.15
12432.9,0.28
12436.0,-0.52
12439.2,-0.73
12442.3,-0.58
12445.4,-0.31
12448.6,0.04
12451.7,0.28
12454.8,-0.08
12457.9,-0.32
12461.1,-0.65
12464.2,-1.04
12467.3,-0.96
12470.5,-0.69
12473.6,-0.39
12476.7,-0.16
12479.8,-0.38
12483.0,-0.71
12486.1,-0.78
12489.2,-0.93
12492.3,-1.08
12495.5,-0.83
12498.6,-0.62
12501.7,-0.59
12504.9,-0.53
12508.0,-0.43
